"Data","Último","Abertura","Máxima","Mínima","Var%"
"18.01.2023","238,65","238,65","238,65","238,65","-0,03%"
"17.01.2023","238,71","238,71","238,71","238,71","-0,08%"
"16.01.2023","238,89","238,89","238,89","238,89","-0,60%"
"13.01.2023","240,32","240,32","240,32","240,32","-1,26%"
"12.01.2023","243,39","243,39","243,39","243,39","-1,70%"
"11.01.2023","247,60","247,60","247,60","247,60","0,12%"
"10.01.2023","247,31","247,31","247,31","247,31","1,03%"
"09.01.2023","244,78","244,78","244,78","244,78","-5,29%"
"06.01.2023","258,45","258,45","258,45","258,45","1,36%"
"05.01.2023","254,98","254,98","254,98","254,98","0,43%"
"04.01.2023","253,90","253,90","253,90","253,90","1,46%"
"03.01.2023","250,25","250,25","250,25","250,25","-0,08%"
"02.01.2023","250,46","250,46","250,46","250,46","0,08%"
"30.12.2022","250,26","250,26","250,26","250,26","-0,43%"
"29.12.2022","251,35","251,35","251,35","251,35","-0,06%"
"28.12.2022","251,49","251,49","251,49","251,49","-0,28%"
"27.12.2022","252,20","252,20","252,20","252,20","-0,09%"
"26.12.2022","252,43","252,43","252,43","252,43","0,41%"
"23.12.2022","251,41","251,41","251,41","251,41","0,47%"
"22.12.2022","250,23","250,23","250,23","250,23","-2,76%"
"21.12.2022","257,33","257,33","257,33","257,33","-0,41%"
"20.12.2022","258,38","258,38","258,38","258,38","1,67%"
"19.12.2022","254,14","254,14","254,14","254,14","2,31%"
"16.12.2022","248,40","248,40","248,40","248,40","2,10%"
"15.12.2022","243,30","243,30","243,30","243,30","0,94%"
"14.12.2022","241,03","241,03","241,03","241,03","-1,44%"
"13.12.2022","244,56","244,56","244,56","244,56","3,28%"
"12.12.2022","236,80","236,80","236,80","236,80","-1,26%"
"09.12.2022","239,82","239,82","239,82","239,82","-0,97%"
"08.12.2022","242,18","242,18","242,18","242,18","-1,26%"
"07.12.2022","245,26","245,26","245,26","245,26","0,93%"
"06.12.2022","243,00","243,00","243,00","243,00","4,86%"
"05.12.2022","231,74","231,74","231,74","231,74","-2,29%"
"02.12.2022","237,18","237,18","237,18","237,18","-6,23%"
"01.12.2022","252,93","252,93","252,93","252,93","-0,12%"
"30.11.2022","253,23","253,23","253,23","253,23","-3,25%"
"29.11.2022","261,73","261,73","261,73","261,73","1,87%"
"28.11.2022","256,92","256,92","256,92","256,92","0,05%"
"25.11.2022","256,78","256,78","256,78","256,78","-0,01%"
"24.11.2022","256,81","256,81","256,81","256,81","-1,66%"
"23.11.2022","261,15","261,15","261,15","261,15","0,08%"
"22.11.2022","260,95","260,95","260,95","260,95","-2,63%"
"21.11.2022","268,00","268,00","268,00","268,00","1,83%"
"18.11.2022","263,19","263,19","263,19","263,19","0,96%"
"17.11.2022","260,68","260,68","260,68","260,68","2,51%"
"16.11.2022","254,30","254,30","254,30","254,30","0,10%"
"15.11.2022","254,05","254,05","254,05","254,05","-4,38%"
"14.11.2022","265,69","265,69","265,69","265,69","0,48%"
"11.11.2022","264,41","264,41","264,41","264,41","0,78%"
"10.11.2022","262,37","262,37","262,37","262,37","2,13%"
"09.11.2022","256,90","256,90","256,90","256,90","0,11%"
"08.11.2022","256,62","256,62","256,62","256,62","0,00%"
"07.11.2022","256,62","256,62","256,62","256,62","-3,86%"
"04.11.2022","266,91","266,91","266,91","266,91","-0,68%"
"03.11.2022","268,75","268,75","268,75","268,75","-1,63%"
"02.11.2022","273,21","273,21","273,21","273,21","0,22%"
"01.11.2022","272,61","272,61","272,61","272,61","-0,07%"
"31.10.2022","272,80","272,80","272,80","272,80","-2,40%"
"28.10.2022","279,51","279,51","279,51","279,51","-0,45%"
"27.10.2022","280,77","280,77","280,77","280,77","1,45%"
"26.10.2022","276,77","276,77","276,77","276,77","-1,18%"
"25.10.2022","280,08","280,08","280,08","280,08","-1,46%"
"24.10.2022","284,24","284,24","284,24","284,24","-2,71%"
"21.10.2022","292,16","292,16","292,16","292,16","-1,04%"
"20.10.2022","295,23","295,23","295,23","295,23","0,94%"
"19.10.2022","292,49","292,49","292,49","292,49","-2,87%"
"18.10.2022","301,14","301,14","301,14","301,14","-2,03%"
"17.10.2022","307,39","307,39","307,39","307,39","2,43%"
"14.10.2022","300,10","300,10","300,10","300,10","0,96%"
"13.10.2022","297,25","297,25","297,25","297,25","0,90%"
"12.10.2022","294,61","294,61","294,61","294,61","-0,08%"
"11.10.2022","294,85","294,85","294,85","294,85","-0,03%"
"10.10.2022","294,93","294,93","294,93","294,93","3,39%"
"07.10.2022","285,27","285,27","285,27","285,27","0,36%"
"06.10.2022","284,26","284,26","284,26","284,26","2,34%"
"05.10.2022","277,75","277,75","277,75","277,75","-1,59%"
"04.10.2022","282,23","282,23","282,23","282,23","-8,21%"
"03.10.2022","307,49","307,49","307,49","307,49","0,30%"
"30.09.2022","306,56","306,56","306,56","306,56","4,81%"
"29.09.2022","292,49","292,49","292,49","292,49","-5,29%"
"28.09.2022","308,84","308,84","308,84","308,84","4,56%"
"27.09.2022","295,38","295,38","295,38","295,38","6,03%"
"26.09.2022","278,57","278,57","278,57","278,57","5,40%"
"23.09.2022","264,31","264,31","264,31","264,31","1,24%"
"22.09.2022","261,06","261,06","261,06","261,06","0,00%"
"21.09.2022","261,07","261,07","261,07","261,07","10,47%"
"20.09.2022","236,32","236,32","236,32","236,32","-2,42%"
"19.09.2022","242,17","242,17","242,17","242,17","0,00%"
"16.09.2022","242,17","242,17","242,17","242,17","0,83%"
"15.09.2022","240,17","240,17","240,17","240,17","3,40%"
"14.09.2022","232,27","232,27","232,27","232,27","-9,51%"
"13.09.2022","256,67","256,67","256,67","256,67","10,51%"
"12.09.2022","232,27","232,27","232,27","232,27","-9,65%"
"09.09.2022","257,07","257,07","257,07","257,07","0,16%"
"08.09.2022","256,67","256,67","256,67","256,67","-0,39%"
"07.09.2022","257,67","257,67","257,67","257,67","0,23%"
"06.09.2022","257,07","257,07","257,07","257,07","0,16%"
"05.09.2022","256,67","256,67","256,67","256,67","0,00%"
"02.09.2022","256,67","256,67","256,67","256,67","-1,11%"
"01.09.2022","259,54","259,54","259,54","259,54","0,77%"
"31.08.2022","257,55","257,55","257,55","257,55","-0,05%"
"30.08.2022","257,67","257,67","257,67","257,67","0,43%"
"29.08.2022","256,57","256,57","256,57","256,57","2,84%"
"26.08.2022","249,48","249,48","249,48","249,48","-0,89%"
"25.08.2022","251,73","251,73","251,73","251,73","-1,84%"
"24.08.2022","256,45","256,45","256,45","256,45","-5,55%"
"23.08.2022","271,52","271,52","271,52","271,52","3,81%"
"22.08.2022","261,56","261,56","261,56","261,56","4,03%"
"19.08.2022","251,43","251,43","251,43","251,43","0,20%"
"18.08.2022","250,93","250,93","250,93","250,93","2,06%"
"17.08.2022","245,87","245,87","245,87","245,87","1,77%"
"16.08.2022","241,60","241,60","241,60","241,60","1,16%"
"15.08.2022","238,83","238,83","238,83","238,83","-3,99%"
"12.08.2022","248,75","248,75","248,75","248,75","0,51%"
"11.08.2022","247,48","247,48","247,48","247,48","-6,37%"
"10.08.2022","264,33","264,33","264,33","264,33","2,05%"
"09.08.2022","259,02","259,02","259,02","259,02","-4,35%"
"08.08.2022","270,81","270,81","270,81","270,81","0,76%"
"05.08.2022","268,77","268,77","268,77","268,77","-1,84%"
"04.08.2022","273,80","273,80","273,80","273,80","-2,74%"
"03.08.2022","281,51","281,51","281,51","281,51","3,58%"
"02.08.2022","271,78","271,78","271,78","271,78","0,71%"
"01.08.2022","269,87","269,87","269,87","269,87","-1,92%"
"29.07.2022","275,16","275,16","275,16","275,16","-1,82%"
"28.07.2022","280,26","280,26","280,26","280,26","-5,10%"
"27.07.2022","295,32","295,32","295,32","295,32","2,71%"
"26.07.2022","287,54","287,54","287,54","287,54","-2,02%"
"25.07.2022","293,48","293,48","293,48","293,48","0,71%"
"22.07.2022","291,40","291,40","291,40","291,40","-1,30%"
"21.07.2022","295,23","295,23","295,23","295,23","-4,53%"
"20.07.2022","309,25","309,25","309,25","309,25","-4,17%"
"19.07.2022","322,72","322,72","322,72","322,72","0,75%"
"18.07.2022","320,31","320,31","320,31","320,31","-1,32%"
"15.07.2022","324,60","324,60","324,60","324,60","3,06%"
"14.07.2022","314,97","314,97","314,97","314,97","2,68%"
"13.07.2022","306,75","306,75","306,75","306,75","3,66%"
"12.07.2022","295,93","295,93","295,93","295,93","3,14%"
"11.07.2022","286,91","286,91","286,91","286,91","0,04%"
"08.07.2022","286,79","286,79","286,79","286,79","-4,69%"
"07.07.2022","300,90","300,90","300,90","300,90","1,01%"
"06.07.2022","297,88","297,88","297,88","297,88","3,32%"
"05.07.2022","288,31","288,31","288,31","288,31","-0,69%"
"04.07.2022","290,31","290,31","290,31","290,31","-0,17%"
"01.07.2022","290,81","290,81","290,81","290,81","-0,41%"
"30.06.2022","292,02","292,02","292,02","292,02","-1,75%"
"29.06.2022","297,22","297,22","297,22","297,22","5,64%"
"28.06.2022","281,34","281,34","281,34","281,34","-0,14%"
"27.06.2022","281,74","281,74","281,74","281,74","-2,53%"
"24.06.2022","289,06","289,06","289,06","289,06","1,50%"
"23.06.2022","284,79","284,79","284,79","284,79","2,95%"
"22.06.2022","276,63","276,63","276,63","276,63","5,79%"
"21.06.2022","261,49","261,49","261,49","261,49","0,11%"
"20.06.2022","261,19","261,19","261,19","261,19","0,11%"
"17.06.2022","260,89","260,89","260,89","260,89","-0,15%"
"16.06.2022","261,29","261,29","261,29","261,29","-4,72%"
"15.06.2022","274,22","274,22","274,22","274,22","1,50%"
"14.06.2022","270,18","270,18","270,18","270,18","5,85%"
"13.06.2022","255,26","255,26","255,26","255,26","2,63%"
"10.06.2022","248,73","248,73","248,73","248,73","2,83%"
"09.06.2022","241,88","241,88","241,88","241,88","2,16%"
"08.06.2022","236,76","236,76","236,76","236,76","0,65%"
"07.06.2022","235,24","235,24","235,24","235,24","2,64%"
"06.06.2022","229,19","229,19","229,19","229,19","1,79%"
"03.06.2022","225,17","225,17","225,17","225,17","1,18%"
"02.06.2022","222,55","222,55","222,55","222,55","0,08%"
"01.06.2022","222,37","222,37","222,37","222,37","0,84%"
"31.05.2022","220,51","220,51","220,51","220,51","0,10%"
"30.05.2022","220,28","220,28","220,28","220,28","-0,87%"
"27.05.2022","222,22","222,22","222,22","222,22","-2,14%"
"26.05.2022","227,08","227,08","227,08","227,08","-4,78%"
"25.05.2022","238,49","238,49","238,49","238,49","-0,26%"
"24.05.2022","239,12","239,12","239,12","239,12","-3,03%"
"23.05.2022","246,59","246,59","246,59","246,59","0,42%"
"20.05.2022","245,55","245,55","245,55","245,55","0,39%"
"19.05.2022","244,60","244,60","244,60","244,60","3,45%"
"18.05.2022","236,45","236,45","236,45","236,45","-1,35%"
"17.05.2022","239,68","239,68","239,68","239,68","0,68%"
"16.05.2022","238,05","238,05","238,05","238,05","-1,79%"
"13.05.2022","242,39","242,39","242,39","242,39","0,25%"
"12.05.2022","241,79","241,79","241,79","241,79","0,00%"
"11.05.2022","241,79","241,79","241,79","241,79","-1,01%"
"10.05.2022","244,26","244,26","244,26","244,26","4,30%"
"09.05.2022","234,20","234,20","234,20","234,20","5,95%"
"06.05.2022","221,04","221,04","221,04","221,04","0,00%"
"05.05.2022","221,04","221,04","221,04","221,04","-3,16%"
"04.05.2022","228,25","228,25","228,25","228,25","-1,72%"
"03.05.2022","232,24","232,24","232,24","232,24","1,17%"
"02.05.2022","229,56","229,56","229,56","229,56","4,78%"
"29.04.2022","219,08","219,08","219,08","219,08","-1,59%"
"28.04.2022","222,62","222,62","222,62","222,62","-1,44%"
"27.04.2022","225,88","225,88","225,88","225,88","3,05%"
"26.04.2022","219,19","219,19","219,19","219,19","-0,54%"
"25.04.2022","220,38","220,38","220,38","220,38","3,05%"
"22.04.2022","213,86","213,86","213,86","213,86","2,52%"
"21.04.2022","208,60","208,60","208,60","208,60","-1,61%"
"20.04.2022","212,01","212,01","212,01","212,01","-2,35%"
"19.04.2022","217,11","217,11","217,11","217,11","0,29%"
"18.04.2022","216,49","216,49","216,49","216,49","-0,12%"
"15.04.2022","216,74","216,74","216,74","216,74","1,06%"
"14.04.2022","214,47","214,47","214,47","214,47","-1,24%"
"13.04.2022","217,17","217,17","217,17","217,17","-0,60%"
"12.04.2022","218,48","218,48","218,48","218,48","2,66%"
"11.04.2022","212,81","212,81","212,81","212,81","1,52%"
"08.04.2022","209,63","209,63","209,63","209,63","1,44%"
"07.04.2022","206,65","206,65","206,65","206,65","1,23%"
"06.04.2022","204,13","204,13","204,13","204,13","1,68%"
"05.04.2022","200,76","200,76","200,76","200,76","-1,73%"
"04.04.2022","204,30","204,30","204,30","204,30","-0,80%"
"01.04.2022","205,95","205,95","205,95","205,95","1,04%"
"31.03.2022","203,83","203,83","203,83","203,83","1,39%"
"30.03.2022","201,03","201,03","201,03","201,03","-3,33%"
"29.03.2022","207,96","207,96","207,96","207,96","-1,56%"
"28.03.2022","211,25","211,25","211,25","211,25","-1,23%"
"25.03.2022","213,89","213,89","213,89","213,89","-2,02%"
"24.03.2022","218,31","218,31","218,31","218,31","1,63%"
"23.03.2022","214,81","214,81","214,81","214,81","-1,49%"
"22.03.2022","218,07","218,07","218,07","218,07","8,22%"
"21.03.2022","201,50","201,50","201,50","201,50","0,00%"
"18.03.2022","201,49","201,49","201,49","201,49","-2,47%"
"17.03.2022","206,59","206,59","206,59","206,59","-5,43%"
"16.03.2022","218,46","218,46","218,46","218,46","-1,76%"
"15.03.2022","222,37","222,37","222,37","222,37","-0,30%"
"14.03.2022","223,05","223,05","223,05","223,05","3,15%"
"11.03.2022","216,24","216,24","216,24","216,24","-0,02%"
"10.03.2022","216,28","216,28","216,28","216,28","-3,90%"
"09.03.2022","225,06","225,06","225,06","225,06","-2,53%"
"08.03.2022","230,89","230,89","230,89","230,89","2,74%"
"07.03.2022","224,74","224,74","224,74","224,74","3,05%"
"04.03.2022","218,08","218,08","218,08","218,08","-1,58%"
"03.03.2022","221,58","221,58","221,58","221,58","-1,25%"
"02.03.2022","224,39","224,39","224,39","224,39","1,70%"
"01.03.2022","220,63","220,63","220,63","220,63","1,13%"
"28.02.2022","218,17","218,17","218,17","218,17","-2,58%"
"25.02.2022","223,94","223,94","223,94","223,94","-1,82%"
"24.02.2022","228,09","228,09","228,09","228,09","1,74%"
"23.02.2022","224,19","224,19","224,19","224,19","-0,32%"
"22.02.2022","224,92","224,92","224,92","224,92","0,02%"
"21.02.2022","224,87","224,87","224,87","224,87","1,33%"
"18.02.2022","221,91","221,91","221,91","221,91","1,80%"
"17.02.2022","217,99","217,99","217,99","217,99","-1,83%"
"16.02.2022","222,06","222,06","222,06","222,06","-2,26%"
"15.02.2022","227,19","227,19","227,19","227,19","-0,57%"
"14.02.2022","228,49","228,49","228,49","228,49","3,10%"
"11.02.2022","221,61","221,61","221,61","221,61","3,41%"
"10.02.2022","214,30","214,30","214,30","214,30","-2,27%"
"09.02.2022","219,27","219,27","219,27","219,27","-0,38%"
"08.02.2022","220,11","220,11","220,11","220,11","-0,17%"
"07.02.2022","220,48","220,48","220,48","220,48","1,43%"
"04.02.2022","217,37","217,37","217,37","217,37","2,42%"
"03.02.2022","212,23","212,23","212,23","212,23","-1,38%"
"02.02.2022","215,20","215,20","215,20","215,20","-3,93%"
"01.02.2022","224,00","224,00","224,00","224,00","-1,24%"
"31.01.2022","226,81","226,81","226,81","226,81","0,35%"
"28.01.2022","226,01","226,01","226,01","226,01","1,19%"
"27.01.2022","223,35","223,35","223,35","223,35","0,58%"
"26.01.2022","222,06","222,06","222,06","222,06","0,51%"
"25.01.2022","220,93","220,93","220,93","220,93","1,36%"
"24.01.2022","217,96","217,96","217,96","217,96","-2,79%"
"21.01.2022","224,21","224,21","224,21","224,21","1,80%"
"20.01.2022","220,24","220,24","220,24","220,24","-1,77%"
"19.01.2022","224,21","224,21","224,21","224,21","1,80%"
"18.01.2022","220,25","220,25","220,25","220,25","0,00%"
"17.01.2022","220,24","220,24","220,24","220,24","1,49%"
"14.01.2022","217,00","217,00","217,00","217,00","4,17%"
"13.01.2022","208,31","208,31","208,31","208,31","0,02%"
"12.01.2022","208,27","208,27","208,27","208,27","-1,46%"
"11.01.2022","211,35","211,35","211,35","211,35","0,48%"
"10.01.2022","210,34","210,34","210,34","210,34","0,42%"
"07.01.2022","209,45","209,45","209,45","209,45","-0,01%"
"06.01.2022","209,47","209,47","209,47","209,47","3,46%"
"05.01.2022","202,46","202,46","208,72","202,46","1,36%"
"04.01.2022","199,75","199,75","201,78","199,75","-0,87%"
"03.01.2022","201,50","201,50","201,50","200,73","-0,18%"
"31.12.2021","201,86","201,47","201,86","201,47","-1,04%"
"30.12.2021","203,99","203,44","203,99","203,44","-0,14%"
"29.12.2021","204,28","205,31","205,31","204,28","-0,42%"
"28.12.2021","205,15","205,35","205,35","205,15","-0,37%"
"27.12.2021","205,91","208,73","208,73","205,91","-1,35%"
"24.12.2021","208,73","208,80","208,80","208,73","-0,16%"
"23.12.2021","209,06","215,08","215,08","209,06","-2,94%"
"22.12.2021","215,40","217,16","217,16","215,40","-1,18%"
"21.12.2021","217,97","221,87","221,87","217,97","-2,27%"
"20.12.2021","223,04","221,91","223,04","221,91","0,83%"
"17.12.2021","221,20","218,80","221,20","218,80","1,23%"
"16.12.2021","218,52","216,99","218,52","216,99","-0,18%"
"15.12.2021","218,92","220,93","220,93","218,92","-0,85%"
"14.12.2021","220,79","219,74","220,79","219,74","0,64%"
"13.12.2021","219,38","217,85","219,38","217,85","0,55%"
"10.12.2021","218,19","218,89","218,89","218,19","-0,18%"
"09.12.2021","218,58","212,08","218,58","212,08","2,85%"
"08.12.2021","212,52","218,08","218,08","212,52","-2,46%"
"07.12.2021","217,88","228,75","228,75","217,88","-5,17%"
"06.12.2021","229,76","235,09","235,09","229,76","-1,87%"
"03.12.2021","234,14","234,46","234,46","234,14","-0,40%"
"02.12.2021","235,08","243,26","243,26","235,08","-4,15%"
"01.12.2021","245,26","252,80","252,80","245,26","-3,54%"
"30.11.2021","254,26","252,80","254,26","252,80","0,29%"
"29.11.2021","253,52","262,79","262,79","253,52","-3,77%"
"26.11.2021","263,45","236,32","263,45","236,32","7,34%"
"25.11.2021","245,43","243,26","245,43","243,26","0,00%"
"24.11.2021","245,42","243,26","245,42","243,26","0,84%"
"23.11.2021","243,37","239,70","243,37","239,70","2,02%"
"22.11.2021","238,56","234,52","238,56","234,52","1,64%"
"19.11.2021","234,70","234,42","234,70","234,42","-0,10%"
"18.11.2021","234,93","236,32","236,32","234,93","-0,54%"
"17.11.2021","236,21","234,50","236,21","234,50","0,57%"
"16.11.2021","234,88","233,56","234,88","233,56","0,71%"
"15.11.2021","233,22","231,62","233,22","231,62","0,36%"
"12.11.2021","232,39","234,50","234,50","232,39","-0,67%"
"11.11.2021","233,95","234,89","234,89","233,95","-0,06%"
"10.11.2021","234,08","231,39","234,08","231,39","1,29%"
"09.11.2021","231,10","231,70","231,70","231,10","-0,62%"
"08.11.2021","232,54","223,88","232,54","223,88","-0,27%"
"05.11.2021","233,18","238,19","238,19","233,18","-1,89%"
"04.11.2021","237,68","244,34","244,34","237,68","-4,13%"
"03.11.2021","247,93","250,86","250,86","247,93","-0,90%"
"02.11.2021","250,17","248,12","250,17","248,12","0,66%"
"01.11.2021","248,54","244,21","248,54","244,21","1,79%"
"29.10.2021","244,17","233,59","244,17","233,59","5,30%"
"28.10.2021","231,88","227,72","231,88","227,72","2,33%"
"27.10.2021","226,61","223,88","226,61","223,88","1,14%"
"26.10.2021","224,06","222,82","224,06","222,82","-0,10%"
"25.10.2021","224,29","232,63","232,63","224,29","-4,92%"
"22.10.2021","235,90","224,05","235,90","224,05","5,44%"
"21.10.2021","223,73","211,20","223,73","211,20","6,18%"
"20.10.2021","210,71","208,27","210,71","208,27","1,37%"
"19.10.2021","207,86","201,61","207,86","201,61","2,74%"
"18.10.2021","202,32","199,70","202,32","199,70","1,13%"
"15.10.2021","200,05","200,53","200,53","200,05","-0,73%"
"14.10.2021","201,53","207,44","207,44","201,53","-2,97%"
"13.10.2021","207,70","208,44","208,44","207,70","-0,25%"
"12.10.2021","208,23","204,52","208,23","204,52","2,44%"
"11.10.2021","203,27","204,50","204,50","203,27","0,00%"
"08.10.2021","203,26","201,58","203,26","201,58","0,62%"
"07.10.2021","202,00","205,44","205,44","202,00","-1,86%"
"06.10.2021","205,82","204,48","205,82","204,48","0,54%"
"05.10.2021","204,71","206,46","206,46","204,71","-0,40%"
"04.10.2021","205,54","202,43","205,54","202,43","2,18%"
"01.10.2021","201,16","203,49","203,49","201,16","-0,91%"
"30.09.2021","203,00","204,45","204,45","203,00","-0,05%"
"29.09.2021","203,10","205,48","205,48","203,10","-0,77%"
"28.09.2021","204,67","199,66","204,67","199,66","2,49%"
"27.09.2021","199,70","197,68","199,70","197,68","1,26%"
"24.09.2021","197,22","191,91","197,22","191,91","2,68%"
"23.09.2021","192,07","192,82","192,82","192,07","-0,52%"
"22.09.2021","193,08","194,71","194,71","193,08","-0,80%"
"21.09.2021","194,64","195,61","195,61","194,64","-1,05%"
"20.09.2021","196,70","178,43","196,70","178,43","10,25%"
"17.09.2021","178,41","177,47","178,41","177,47","0,50%"
"16.09.2021","177,52","176,45","177,52","176,45","0,36%"
"15.09.2021","176,88","179,35","179,35","176,88","-0,33%"
"14.09.2021","177,47","177,40","177,47","177,40","0,26%"
"13.09.2021","177,01","176,46","177,01","176,46","0,35%"
"10.09.2021","176,39","178,37","178,37","176,39","-2,26%"
"09.09.2021","180,46","179,36","180,46","179,36","1,13%"
"08.09.2021","178,45","175,00","178,45","175,00","2,05%"
"07.09.2021","174,87","173,48","174,87","173,48","0,73%"
"06.09.2021","173,60","173,48","173,60","173,48","0,00%"
"03.09.2021","173,60","173,96","173,96","173,60","-0,17%"
"02.09.2021","173,90","175,44","175,44","173,90","-0,80%"
"01.09.2021","175,31","175,44","175,44","175,31","0,36%"
"31.08.2021","174,68","172,46","174,68","172,46","0,98%"
"30.08.2021","172,98","179,35","179,35","172,98","-1,51%"
"27.08.2021","175,64","179,35","179,35","175,64","-2,28%"
"26.08.2021","179,74","179,39","179,74","179,39","-0,12%"
"25.08.2021","179,95","182,32","182,32","179,95","-1,54%"
"24.08.2021","182,76","186,18","186,18","182,76","-1,89%"
"23.08.2021","186,29","187,19","187,19","186,29","-0,93%"
"20.08.2021","188,03","188,15","188,15","188,03","-0,09%"
"19.08.2021","188,20","185,27","188,20","185,27","2,25%"
"18.08.2021","184,05","180,88","184,05","180,88","1,74%"
"17.08.2021","180,91","178,36","180,91","178,36","1,44%"
"16.08.2021","178,34","177,37","178,34","177,37","0,52%"
"13.08.2021","177,42","178,42","178,42","177,42","-0,34%"
"12.08.2021","178,02","181,89","181,89","178,02","-2,13%"
"11.08.2021","181,89","183,33","183,33","181,89","-0,98%"
"10.08.2021","183,69","182,34","183,69","182,34","0,34%"
"09.08.2021","183,07","181,39","183,07","181,39","1,02%"
"06.08.2021","181,23","180,43","181,23","180,43","0,78%"
"05.08.2021","179,82","177,46","179,82","177,46","1,26%"
"04.08.2021","177,58","176,42","177,58","176,42","0,46%"
"03.08.2021","176,77","176,38","176,77","176,38","0,56%"
"02.08.2021","175,79","175,41","175,79","175,41","0,66%"
"30.07.2021","174,64","171,56","174,64","171,56","1,86%"
"29.07.2021","171,45","174,47","174,47","171,45","-1,83%"
"28.07.2021","174,65","175,42","175,42","174,65","-0,30%"
"27.07.2021","175,18","172,52","175,18","172,52","1,60%"
"26.07.2021","172,42","171,54","172,42","171,54","0,51%"
"23.07.2021","171,54","172,48","172,48","171,54","-0,57%"
"22.07.2021","172,53","172,56","172,56","172,53","0,02%"
"21.07.2021","172,49","173,44","173,44","172,49","-1,25%"
"20.07.2021","174,67","178,24","178,24","174,67","-1,99%"
"19.07.2021","178,21","173,48","178,21","173,48","2,91%"
"16.07.2021","173,17","173,45","173,45","173,17","-0,12%"
"15.07.2021","173,37","171,45","173,37","171,45","1,01%"
"14.07.2021","171,63","176,46","176,46","171,63","-2,43%"
"13.07.2021","175,90","172,48","175,90","172,48","1,90%"
"12.07.2021","172,62","172,54","172,62","172,54","-0,02%"
"09.07.2021","172,65","174,37","174,37","172,65","-0,58%"
"08.07.2021","173,65","169,52","173,65","169,52","2,36%"
"07.07.2021","169,65","168,48","169,65","168,48","0,98%"
"06.07.2021","168,01","163,65","168,01","163,65","2,25%"
"05.07.2021","164,31","163,60","164,31","163,60","0,02%"
"02.07.2021","164,28","165,63","165,63","164,28","-0,75%"
"01.07.2021","165,52","164,61","165,52","164,61","0,64%"
"30.06.2021","164,47","159,73","164,47","159,73","3,06%"
"29.06.2021","159,59","157,75","159,59","157,75","1,12%"
"28.06.2021","157,82","157,78","157,82","157,78","0,40%"
"25.06.2021","157,19","158,76","158,76","157,19","-1,16%"
"24.06.2021","159,04","161,72","161,72","159,04","-1,67%"
"23.06.2021","161,74","163,59","163,59","161,74","-1,36%"
"22.06.2021","163,97","164,62","164,62","163,97","-0,52%"
"21.06.2021","164,83","166,57","166,57","164,83","-0,83%"
"18.06.2021","166,21","163,63","166,21","163,63","1,71%"
"17.06.2021","163,41","162,88","163,41","162,88","0,02%"
"16.06.2021","163,38","158,85","174,46","158,85","0,91%"
"15.06.2021","161,91","160,76","161,91","160,76","0,35%"
"14.06.2021","161,35","158,85","161,35","158,85","1,55%"
"11.06.2021","158,89","158,79","158,89","158,79","-0,01%"
"10.06.2021","158,91","159,77","159,77","158,91","-0,26%"
"09.06.2021","159,33","160,76","160,76","159,33","-0,95%"
"08.06.2021","160,86","161,76","161,76","160,86","-0,54%"
"07.06.2021","161,74","161,69","161,74","161,69","-0,30%"
"04.06.2021","162,23","164,73","164,73","162,23","-1,30%"
"03.06.2021","164,37","162,71","164,37","162,71","0,70%"
"02.06.2021","163,22","166,67","166,67","163,22","-2,24%"
"01.06.2021","166,96","170,59","170,59","166,96","-2,25%"
"31.05.2021","170,81","170,54","170,81","170,54","0,01%"
"28.05.2021","170,79","171,55","171,55","170,79","-0,47%"
"27.05.2021","171,60","176,35","176,35","171,60","-1,62%"
"26.05.2021","174,43","176,35","176,35","174,43","-0,94%"
"25.05.2021","176,09","176,36","176,36","176,09","-0,23%"
"24.05.2021","176,49","178,36","178,36","176,49","-0,35%"
"21.05.2021","177,11","175,89","177,11","175,89","0,39%"
"20.05.2021","176,42","180,35","180,35","176,42","-2,10%"
"19.05.2021","180,21","178,32","180,21","178,32","1,24%"
"18.05.2021","178,01","175,89","178,01","175,89","1,21%"
"17.05.2021","175,88","174,40","175,88","174,40","0,83%"
"14.05.2021","174,44","176,31","176,31","174,44","-1,26%"
"13.05.2021","176,66","178,39","178,39","176,66","-0,64%"
"12.05.2021","177,79","173,43","177,79","173,43","2,54%"
"11.05.2021","173,38","171,46","173,38","171,46","1,23%"
"10.05.2021","171,28","188,95","188,95","171,28","-2,11%"
"07.05.2021","174,98","182,18","182,18","174,98","-4,59%"
"06.05.2021","183,39","188,95","188,95","183,39","-3,53%"
"05.05.2021","190,11","192,86","192,86","190,11","-1,38%"
"04.05.2021","192,77","190,91","192,77","190,91","1,04%"
"03.05.2021","190,78","189,94","190,78","189,94","0,64%"
"30.04.2021","189,56","188,00","189,56","188,00","0,35%"
"29.04.2021","188,89","190,87","190,87","188,89","-1,37%"
"28.04.2021","191,51","193,89","193,89","191,51","-0,76%"
"27.04.2021","192,97","189,96","192,97","189,96","1,68%"
"26.04.2021","189,79","188,02","189,79","188,02","0,61%"
"23.04.2021","188,63","190,90","190,90","188,63","-1,52%"
"22.04.2021","191,54","194,81","194,81","191,54","-2,06%"
"21.04.2021","195,56","197,68","197,68","195,56","-0,80%"
"20.04.2021","197,13","193,77","197,13","193,77","1,27%"
"19.04.2021","194,66","198,69","198,69","194,66","-2,23%"
